text	label	edu1_idx	edu2_idx	file
spk3: anyone got wheat or ore [SEP] spk2: i have ore now	Question_answer_pair	0	3	s1-league3-game7_18
spk3: i got sheep and wood [SEP] spk2: wood?	Q_Elab	2	4	s1-league3-game7_18
spk2: i have ore now [SEP] spk2: wood?	Result	3	4	s1-league3-game7_18
spk2: i have ore now [SEP] spk3: thank you	Comment	3	5	s1-league3-game7_18
spk3: thank you [SEP] spk2: you too	Continuation	5	6	s1-league3-game7_18
spk3: who got clay [SEP] spk2: me,	Question_answer_pair	0	1	s1-league3-game7_19
spk3: who got clay [SEP] spk2: do you have wood?	Q_Elab	0	2	s1-league3-game7_19
spk2: me, [SEP] spk2: do you have wood?	Continuation	1	2	s1-league3-game7_19
spk3: who got clay [SEP] spk1: I've literally only one sheep	Question_answer_pair	0	3	s1-league3-game7_19
spk2: do you have wood? [SEP] spk3: yes	Question_answer_pair	2	4	s1-league3-game7_19
spk3: yes [SEP] spk3: tons of it	Elaboration	4	5	s1-league3-game7_19
spk2: any one got a sheep? [SEP] spk3: nope	Question_answer_pair	0	2	s2-league1-game1_1
spk3: sorry, [SEP] spk3: nope	Comment	1	2	s2-league1-game1_1
spk2: any one got a sheep? [SEP] spk4: no	Question_answer_pair	0	3	s2-league1-game1_1
spk4: no [SEP] spk4: sorry	Comment	3	4	s2-league1-game1_1
spk2: any one got a sheep? [SEP] spk1: i am without resource or recourse	Question_answer_pair	0	5	s2-league1-game1_1
spk2: anyone got a sheep? [SEP] spk4: no	Question_answer_pair	0	1	s2-league1-game1_2
spk2: anyone got a sheep? [SEP] spk3: sorry	Question_answer_pair	0	3	s2-league1-game1_2
spk1: only inca [SEP] spk1: and he's holding his	Continuation	2	4	s2-league1-game1_2
spk1: and he's holding his [SEP] spk1: and the closest I'm at is my avatar	Continuation	4	5	s2-league1-game1_2
spk1: and the closest I'm at is my avatar [SEP] spk1: which i think is a cloud, actually	Elaboration	5	6	s2-league1-game1_2
spk1: which i think is a cloud, actually [SEP] spk1: (a sheep with no legs)	Elaboration	6	8	s2-league1-game1_2
spk1: which i think is a cloud, actually [SEP] spk3: haha	Comment	6	7	s2-league1-game1_2
spk1: (a sheep with no legs) [SEP] spk2: haha, ok	Comment	8	9	s2-league1-game1_2
spk1: which i think is a cloud, actually [SEP] spk4: its better than some of them.... :p	Comment	6	10	s2-league1-game1_2
spk4: its better than some of them.... :p [SEP] spk1: lol	Comment	10	11	s2-league1-game1_2
spk4: its better than some of them.... :p [SEP] spk4: it looks like a very... intoxicated cloud	Continuation	10	12	s2-league1-game1_2
spk4: it looks like a very... intoxicated cloud [SEP] spk1: maybe it's laughing gas	Comment	12	13	s2-league1-game1_2
spk2: anyone got a sheep? [SEP] spk1: only inca	Question_answer_pair	0	2	s2-league1-game1_2
spk2: anyone have clay? [SEP] spk1: only you :D	Question_answer_pair	0	1	s2-league1-game1_3
spk2: anyone have clay? [SEP] spk3: haha do you need more?	Clarification_question	0	2	s2-league1-game1_3
spk2: anyone have clay? [SEP] spk4: nope	Question_answer_pair	0	3	s2-league1-game1_3
spk2: anyone have clay? [SEP] spk3: none	Question_answer_pair	0	5	s2-league1-game1_3
spk3: sorry, [SEP] spk3: none	Comment	4	5	s2-league1-game1_3
spk4: nope [SEP] spk1: ironic given the start of the game :)	Comment	3	6	s2-league1-game1_3
spk3: none [SEP] spk1: ironic given the start of the game :)	Comment	5	6	s2-league1-game1_3
spk1: ironic given the start of the game :) [SEP] spk1: my kingdom for a brick!	Elaboration	6	7	s2-league1-game1_3
spk2: anyone have clay? [SEP] spk2: I meant ore	Correction	0	8	s2-league1-game1_3
spk2: I meant ore [SEP] spk2: Sorry	Comment	8	9	s2-league1-game1_3
spk2: I meant ore [SEP] spk1: sorry none of that either :(	Question_answer_pair	8	10	s2-league1-game1_3
spk2: I meant ore [SEP] spk3: oh right, i've got ore	Question_answer_pair	8	11	s2-league1-game1_3
spk3: oh right, i've got ore [SEP] spk3: you got clay left?	Q_Elab	11	12	s2-league1-game1_3
spk3: you got clay left? [SEP] spk2: Yeh,	Question_answer_pair	12	13	s2-league1-game1_3
spk2: ore for clay? [SEP] spk2: 1 for 1?	Q_Elab	14	15	s2-league1-game1_3
spk2: ore for clay? [SEP] spk3: sure thing	Question_answer_pair	14	16	s2-league1-game1_3
spk2: Yeh, [SEP] spk2: ore for clay?	Q_Elab	13	14	s2-league1-game1_3
spk2: anyone have clay? [SEP] spk1: ironic given the start of the game :)	Comment	0	6	s2-league1-game1_3
spk2: Are we playing to 10 points, by the way? [SEP] spk1: yep	Question_answer_pair	0	1	s2-league1-game1_4
spk2: Are we playing to 10 points, by the way? [SEP] spk3: think so	Question_answer_pair	0	2	s2-league1-game1_4
spk2: Are we playing to 10 points, by the way? [SEP] spk4: yes,	Question_answer_pair	0	3	s2-league1-game1_4
spk4: anyone have clay or sheep? [SEP] spk3: nope	Question_answer_pair	4	6	s2-league1-game1_4
spk4: anyone have clay or sheep? [SEP] spk1: sheep baaaa	Question_answer_pair	4	7	s2-league1-game1_4
spk1: sheep baaaa [SEP] spk4: for wood?	Q_Elab	7	8	s2-league1-game1_4
spk4: for wood? [SEP] spk1: afraid not	Question_answer_pair	8	9	s2-league1-game1_4
spk4: anyone have clay or sheep? [SEP] spk2: again, have sheep	Question_answer_pair	4	10	s2-league1-game1_4
spk1: afraid not [SEP] spk1: my sheep is lost in a log pile right now	Explanation	9	11	s2-league1-game1_4
spk2: again, have sheep [SEP] spk2: but not for wood	Contrast	10	12	s2-league1-game1_4
spk4: yes, [SEP] spk4: anyone have clay or sheep?	Continuation	3	4	s2-league1-game1_4
spk3: sorry, [SEP] spk3: nope	Comment	5	6	s2-league1-game1_4
spk2: I managed to register a successful trade! [SEP] spk1: congrats!	Comment	0	1	s2-league1-game1_5
spk2: I managed to register a successful trade! [SEP] spk3: :)	Comment	0	2	s2-league1-game1_5
spk2: I managed to register a successful trade! [SEP] spk1: you're a pro	Comment	0	3	s2-league1-game1_5
spk1: congrats! [SEP] spk1: you're a pro	Continuation	1	3	s2-league1-game1_5
spk1: you're a pro [SEP] spk2: Haha, if only that were all that is needed	Comment	3	4	s2-league1-game1_5
spk1: ccg, coud i beg a clay? [SEP] spk1: i can offer wheat or sheep?	Elaboration	5	6	s2-league1-game1_5
spk1: i can offer wheat or sheep? [SEP] spk1: or wood?	Alternation	6	7	s2-league1-game1_5
spk2: not really, sorru [SEP] spk1: sure?	Q_Elab	8	9	s2-league1-game1_5
spk1: sure? [SEP] spk2: sure	Question_answer_pair	9	10	s2-league1-game1_5
spk2: sure [SEP] spk1: a sheep _and_ a wood?	Q_Elab	10	11	s2-league1-game1_5
spk1: a sheep _and_ a wood? [SEP] spk2: ok,	Question_answer_pair	11	12	s2-league1-game1_5
spk2: ok, [SEP] spk2: sheep and a wood	Elaboration	12	13	s2-league1-game1_5
spk1: you're a pro [SEP] spk1: ccg, coud i beg a clay?	Continuation	3	5	s2-league1-game1_5
spk1: i can offer wheat or sheep? [SEP] spk2: not really, sorru	Question_answer_pair	6	8	s2-league1-game1_5
spk4: anyone have clay? [SEP] spk1: i'm clayless, apologies	Question_answer_pair	2	7	s2-league1-game1_6
spk1: yeah lol [SEP] spk4: want wheat?	Q_Elab	3	4	s2-league1-game1_6
spk4: anyone have clay? [SEP] spk3: sorry lj, still got none	Question_answer_pair	2	6	s2-league1-game1_6
spk4: anyone have clay? [SEP] spk2: i've no clay to trade (Really, this time)	Question_answer_pair	2	9	s2-league1-game1_6
spk2: If a 7 doesn't come up, it will be ... [SEP] spk1: i like it when trading helps all	Comment	0	1	s2-league1-game1_6
spk4: want wheat? [SEP] spk1: your coffers runneth over	Comment	4	5	s2-league1-game1_6
spk1: i'm clayless, apologies [SEP] spk1: [clueless]	Comment	7	8	s2-league1-game1_6
spk2: If a 7 doesn't come up, it will be ... [SEP] spk4: anyone have clay?	Continuation	0	2	s2-league1-game1_6
spk1: yeah lol [SEP] spk1: i'm clayless, apologies	Correction	3	7	s2-league1-game1_6
spk4: anyone have clay? [SEP] spk1: yeah lol	Question_answer_pair	2	3	s2-league1-game1_6
spk1: anyone for clay? [SEP] spk1: (got)	Correction	0	1	s2-league1-game1_7
spk1: anyone for clay? [SEP] spk3: afraid not	Question_answer_pair	0	2	s2-league1-game1_7
spk1: anyone for clay? [SEP] spk1: will trade sheep or wheat	Elaboration	0	3	s2-league1-game1_7
spk1: will trade sheep or wheat [SEP] spk1: ?	Continuation	3	4	s2-league1-game1_7
spk1: will trade sheep or wheat [SEP] spk4: nope	Question_answer_pair	3	5	s2-league1-game1_7
spk1: will trade sheep or wheat [SEP] spk2: clay for wheat	Question_answer_pair	3	6	s2-league1-game1_7
spk2: clay for wheat [SEP] spk1: 1 for 1?	Q_Elab	6	7	s2-league1-game1_7
spk1: 1 for 1? [SEP] spk2: Yep	Question_answer_pair	7	8	s2-league1-game1_7
spk2: Yep [SEP] spk1: deal	Acknowledgement	8	9	s2-league1-game1_7
spk1: deal [SEP] spk1: the deal mechanism's a bit clunky	Comment	9	10	s2-league1-game1_7
spk1: the deal mechanism's a bit clunky [SEP] spk1: but i got the hang of it towards the end last season	Contrast	10	11	s2-league1-game1_7
spk1: the deal mechanism's a bit clunky [SEP] spk4: its ok when you get used to it	Comment	10	12	s2-league1-game1_7
spk4: its ok when you get used to it [SEP] spk1: the key is to make sure you've checked the right colour box :D	Contrast	12	13	s2-league1-game1_7
spk1: the deal mechanism's a bit clunky [SEP] spk1: the key is to make sure you've checked the right colour box :D	Contrast	10	13	s2-league1-game1_7
spk1: anyone got a sheep? [SEP] spk1: can offer a wheat	Elaboration	0	1	s2-league1-game1_8
spk1: anyone got a sheep? [SEP] spk4: nope	Question_answer_pair	0	2	s2-league1-game1_8
spk1: anyone got a sheep? [SEP] spk2: nope	Question_answer_pair	0	3	s2-league1-game1_8
spk1: anyone got a sheep? [SEP] spk3: think i need mine	Question_answer_pair	0	5	s2-league1-game1_8
spk3: sorry, [SEP] spk3: think i need mine	Comment	4	5	s2-league1-game1_8
spk3: think i need mine [SEP] spk1: no problemo	Acknowledgement	5	6	s2-league1-game1_8
spk2: nope [SEP] spk1: no problemo	Acknowledgement	3	6	s2-league1-game1_8
spk4: nope [SEP] spk1: no problemo	Acknowledgement	2	6	s2-league1-game1_8
spk1: anyone got a wood? [SEP] spk1: i can offer a sheep	Elaboration	0	1	s2-league1-game1_9
spk1: anyone got a wood? [SEP] spk1: got wood for sheep	Result	0	2	s2-league1-game1_9
spk1: anyone got a wood? [SEP] spk3: need mine	Question_answer_pair	0	6	s2-league1-game1_9
spk1: got wood for sheep [SEP] spk1: sheesh	Comment	2	3	s2-league1-game1_9
spk1: sheesh [SEP] spk3: haha	Comment	3	4	s2-league1-game1_9
spk1: anyone got a wood? [SEP] spk4: sorry needed	Question_answer_pair	0	7	s2-league1-game1_9
spk1: anyone got a wood? [SEP] spk2: none here	Question_answer_pair	0	8	s2-league1-game1_9
spk3: need mine [SEP] spk1: ore for a sheep?	Q_Elab	6	9	s2-league1-game1_9
spk1: ore for a sheep? [SEP] spk3: no ore	Question_answer_pair	9	11	s2-league1-game1_9
spk1: ore for a sheep? [SEP] spk2: likewise	Question_answer_pair	9	12	s2-league1-game1_9
spk3: no ore [SEP] spk2: likewise	Parallel	11	12	s2-league1-game1_9
spk3: sorry, [SEP] spk3: no ore	Comment	10	11	s2-league1-game1_9
spk2: likewise [SEP] spk1: alas	Acknowledgement	12	13	s2-league1-game1_9
spk3: no ore [SEP] spk1: alas	Acknowledgement	11	13	s2-league1-game1_9
spk3: sorry, [SEP] spk3: need mine	Comment	5	6	s2-league1-game1_9
spk4: sorry needed [SEP] spk1: ore for a sheep?	Q_Elab	7	9	s2-league1-game1_9
spk2: none here [SEP] spk1: ore for a sheep?	Q_Elab	8	9	s2-league1-game1_9
spk1: i can offer wheat :D [SEP] spk4: loads of wheat	Question_answer_pair	1	2	s2-league1-game1_10
spk1: i can offer wheat :D [SEP] spk2: don't need any,	Question_answer_pair	1	3	s2-league1-game1_10
spk2: don't need any, [SEP] spk2: sorry	Comment	3	4	s2-league1-game1_10
spk1: i can offer wheat :D [SEP] spk1: we all seem to have a surfeit.	Result	1	5	s2-league1-game1_10
spk4: loads of wheat [SEP] spk1: we all seem to have a surfeit.	Result	2	5	s2-league1-game1_10
spk2: don't need any, [SEP] spk1: we all seem to have a surfeit.	Result	3	5	s2-league1-game1_10
spk1: we all seem to have a surfeit. [SEP] spk3: yep i've got plenty now too,	Parallel	5	7	s2-league1-game1_10
spk3: yep i've got plenty now too, [SEP] spk3: sorry	Comment	7	8	s2-league1-game1_10
spk1: i can offer wheat :D [SEP] spk3: yep i've got plenty now too,	Question_answer_pair	1	7	s2-league1-game1_10
spk1: anyone got anything they'd trade for wheat? [SEP] spk1: i can offer wheat :D	Elaboration	0	1	s2-league1-game1_10
spk1: we all seem to have a surfeit. [SEP] spk1: harvests are good	Explanation	5	6	s2-league1-game1_10
spk1: anyone got clay or sheep? [SEP] spk4: neither	Question_answer_pair	0	1	s2-league1-game1_11
spk1: anyone got clay or sheep? [SEP] spk3: neither,	Question_answer_pair	0	2	s2-league1-game1_11
spk3: neither, [SEP] spk3: sorry	Comment	2	3	s2-league1-game1_11
spk4: neither [SEP] spk3: neither,	Parallel	1	2	s2-league1-game1_11
spk1: anyone got clay or sheep? [SEP] spk2: i have sheep,	Question_answer_pair	0	4	s2-league1-game1_11
spk2: what are you offering? [SEP] spk1: an ore or wheat?	Question_answer_pair	5	6	s2-league1-game1_11
spk1: an ore or wheat? [SEP] spk2: sheep for ore?	Q_Elab	6	7	s2-league1-game1_11
spk2: sheep for ore? [SEP] spk1: 1-1?	Q_Elab	7	8	s2-league1-game1_11
spk1: 1-1? [SEP] spk2: sure	Question_answer_pair	8	9	s2-league1-game1_11
spk2: sure [SEP] spk1: ta :D	Acknowledgement	9	10	s2-league1-game1_11
spk1: ta :D [SEP] spk2: :)	Comment	10	11	s2-league1-game1_11
spk2: i have sheep, [SEP] spk2: what are you offering?	Q_Elab	4	5	s2-league1-game1_11
spk1: anyone got clay or sheep? [SEP] spk2: what are you offering?	Q_Elab	0	5	s2-league1-game1_11
spk1: anyone got clay they'd trade? [SEP] spk4: nope	Question_answer_pair	0	1	s2-league1-game1_12
spk1: anyone got clay they'd trade? [SEP] spk3: nope	Question_answer_pair	0	3	s2-league1-game1_12
spk3: sorry, [SEP] spk3: nope	Comment	2	3	s2-league1-game1_12
spk1: anyone got clay they'd trade? [SEP] spk2: Sure,	Question_answer_pair	0	4	s2-league1-game1_12
spk2: Sure, [SEP] spk2: got any wood?	Q_Elab	4	5	s2-league1-game1_12
spk1: anyone got clay they'd trade? [SEP] spk2: got any wood?	Q_Elab	0	5	s2-league1-game1_12
spk2: got any wood? [SEP] spk1: sheep or wheat to trade, am afraid	Question_answer_pair	5	6	s2-league1-game1_12
spk1: sheep or wheat to trade, am afraid [SEP] spk2: Ah, no then, sorry	Result	6	7	s2-league1-game1_12
spk2: Ah, no then, sorry [SEP] spk1: no worries!	Acknowledgement	7	8	s2-league1-game1_12
spk1: anyone got clay? [SEP] spk4: nope	Question_answer_pair	0	1	s2-league1-game1_13
spk1: anyone got clay? [SEP] spk3: afraid not	Question_answer_pair	0	2	s2-league1-game1_13
spk1: anyone got clay? [SEP] spk2: not to trade,	Question_answer_pair	0	3	s2-league1-game1_13
spk2: not to trade, [SEP] spk2: sorry	Comment	3	4	s2-league1-game1_13
spk2: not to trade, [SEP] spk1: not even for an ore?	Q_Elab	3	5	s2-league1-game1_13
spk1: not even for an ore? [SEP] spk2: oooh	Question_answer_pair	5	6	s2-league1-game1_13
spk2: oooh [SEP] spk2: you have me, go on	Elaboration	6	7	s2-league1-game1_13
spk2: 1 for 1? [SEP] spk1: sure thing	Question_answer_pair	8	9	s2-league1-game1_13
spk1: many thanks, [SEP] spk1: hope that was mutually beneficial :)	Continuation	10	11	s2-league1-game1_13
spk1: sure thing [SEP] spk1: many thanks,	Elaboration	9	10	s2-league1-game1_13
spk2: oooh [SEP] spk2: 1 for 1?	Elaboration	6	8	s2-league1-game1_13
spk1: anyone got clay? [SEP] spk4: nope	Question_answer_pair	0	1	s2-league1-game1_14
spk1: anyone got clay? [SEP] spk3: not any more	Question_answer_pair	0	3	s2-league1-game1_14
spk3: sorry, [SEP] spk3: not any more	Comment	2	3	s2-league1-game1_14
spk3: not any more [SEP] spk2: yeh, me neither	Parallel	3	4	s2-league1-game1_14
spk1: anyone got clay? [SEP] spk2: yeh, me neither	Question_answer_pair	0	4	s2-league1-game1_14
spk2: yeh, me neither [SEP] spk1: ccg, your well ran dry!	Explanation	4	5	s2-league1-game1_14
spk1: ccg, your well ran dry! [SEP] spk2: I know, no more 8s	Explanation	5	6	s2-league1-game1_14
spk1: anyone got sheep or ore for a wheat? [SEP] spk4: nope	Question_answer_pair	0	1	s2-league1-game1_15
spk1: anyone got sheep or ore for a wheat? [SEP] spk1: feel free to say no quickly	Continuation	0	2	s2-league1-game1_15
spk1: anyone got sheep or ore for a wheat? [SEP] spk2: no	Question_answer_pair	0	3	s2-league1-game1_15
spk1: anyone got sheep or ore for a wheat? [SEP] spk3: i've got an ore	Question_answer_pair	0	4	s2-league1-game1_15
spk3: i've got an ore [SEP] spk3: let's do it	Result	4	5	s2-league1-game1_15
spk3: i've got an ore [SEP] spk1: 1 for  1?	Q_Elab	4	6	s2-league1-game1_15
spk1: 1 for  1? [SEP] spk3: sure	Question_answer_pair	6	7	s2-league1-game1_15
spk3: sure [SEP] spk1: ta :D	Acknowledgement	7	8	s2-league1-game1_15
spk1: ta :D [SEP] spk3: you too!	Comment	8	9	s2-league1-game1_15
spk1: anyone want to trade clay for something? [SEP] spk4: nope	Question_answer_pair	0	1	s2-league1-game1_16
spk1: anyone want to trade clay for something? [SEP] spk3: have you still got ore?	Q_Elab	0	2	s2-league1-game1_16
spk3: have you still got ore? [SEP] spk3: i'll trade 1 for 1	Elaboration	2	3	s2-league1-game1_16
spk3: have you still got ore? [SEP] spk1: anyone else?	Q_Elab	2	5	s2-league1-game1_16
spk1: anyone else? [SEP] spk2: not me	Question_answer_pair	5	6	s2-league1-game1_16
spk1: anyone else? [SEP] spk1: i'd hunger for another	Explanation	5	7	s2-league1-game1_16
spk1: anyone else? [SEP] spk3: need my other one	Question_answer_pair	5	9	s2-league1-game1_16
